ID,YearBirth,Education,MaritalStatus, Income ,KidHome,TeenHome,CustomerEnroll,DaysLastPurchase,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Response,Complain,Country
1065,1963,Graduation,Single,80695,0,0,12/29/2013,85,557.00,129.00,984.00,193.00,37.00,18.00,1,5,8,5,2,0,0,0,0,0,0,0,USA
4687,1958,Master,Married,80739,0,0,5/23/2013,92,674.00,92.00,736.00,39.00,0.00,92.00,1,3,11,9,1,0,0,0,0,0,0,0,Spain
5718,1950,Graduation,Married,80763,0,0,8/15/2013,17,674.00,168.00,108.00,192.00,42.00,231.00,1,5,11,6,3,0,0,1,1,0,1,0,Saudi Arabia
4789,1953,Graduation,Together,80812,0,0,9/17/2013,95,769.00,22.00,500.00,210.00,143.00,33.00,1,4,8,5,2,1,0,1,1,0,0,0,India
3434,1951,Graduation,Single,80872,0,0,5/12/2014,60,483.00,72.00,567.00,94.00,12.00,108.00,1,4,4,10,1,0,0,0,0,0,0,0,Spain
10245,1986,2n Cycle,Single,80910,0,0,10/31/2012,71,160.00,80.00,369.00,67.00,39.00,41.00,1,3,3,8,1,0,0,0,0,0,0,0,Spain
9274,1961,Master,Married,80950,0,0,3/28/2013,44,525.00,147.00,112.00,219.00,147.00,63.00,1,6,7,9,2,0,0,0,1,0,0,0,Saudi Arabia
3667,1969,Graduation,Married,80952,0,0,2/28/2013,20,778.00,178.00,689.00,41.00,27.00,44.00,1,8,5,11,8,0,1,1,1,0,1,0,Germany
7966,1959,Graduation,Single,80982,1,1,1/8/2013,48,505.00,137.00,401.00,104.00,22.00,22.00,3,11,5,11,5,0,0,0,0,0,0,1,Spain
2150,1958,PhD,Widow,80995,0,1,5/11/2013,83,860.00,28.00,409.00,73.00,56.00,56.00,1,8,9,4,4,0,0,0,0,0,0,0,Canada
2079,1947,2n Cycle,Married,81044,0,0,12/27/2013,0,450.00,26.00,535.00,73.00,98.00,26.00,1,5,6,10,1,0,0,0,0,0,0,0,USA
4394,1965,PhD,Married,81051,0,0,5/23/2014,43,1142.00,29.00,249.00,38.00,29.00,14.00,1,5,5,12,2,0,1,1,0,0,0,0,Spain
988,1965,Graduation,Married,81168,0,0,5/7/2014,84,410.00,0.00,592.00,147.00,22.00,22.00,1,6,4,7,3,0,0,0,1,0,0,0,Spain
203,1975,Master,Single,81169,0,0,4/14/2013,47,1288.00,20.00,613.00,80.00,61.00,27.00,1,5,7,9,2,0,0,0,0,0,0,0,Spain
5848,1970,Graduation,Together,81205,0,0,1/13/2014,43,724.00,74.00,929.00,97.00,55.00,130.00,1,5,6,7,2,1,0,1,0,1,1,0,India
6071,1989,Graduation,Single,81217,0,0,7/19/2013,77,493.00,70.00,324.00,146.00,40.00,84.00,1,3,7,11,1,0,0,0,0,0,0,0,Spain
295,1989,Graduation,Single,81217,0,0,7/19/2013,77,493.00,70.00,324.00,146.00,40.00,84.00,1,3,7,11,1,0,0,0,0,0,0,0,Spain
1137,1964,Graduation,Single,81246,0,0,12/29/2013,87,398.00,190.00,537.00,61.00,156.00,37.00,1,4,5,7,1,1,0,0,1,0,0,0,Spain
4673,1963,PhD,Married,81300,0,1,10/30/2012,17,1004.00,12.00,145.00,32.00,12.00,36.00,3,10,3,5,5,0,0,0,1,0,1,0,Spain
8624,1958,Graduation,Married,81320,0,0,2/6/2013,61,183.00,33.00,493.00,59.00,103.00,57.00,1,4,3,10,2,0,0,0,0,0,0,0,Saudi Arabia
535,1987,Graduation,Divorced,81361,0,0,2/25/2014,18,163.00,23.00,424.00,27.00,65.00,76.00,1,3,10,13,1,0,0,0,0,0,0,0,Germany
4608,1987,Graduation,Divorced,81361,0,0,2/25/2014,18,163.00,23.00,424.00,27.00,65.00,76.00,1,3,10,13,1,0,0,0,0,0,1,0,Saudi Arabia
1544,1967,Master,Divorced,81380,0,0,12/22/2012,51,741.00,68.00,689.00,224.00,68.00,103.00,1,4,2,10,2,0,0,0,0,0,0,0,Canada
9298,1947,PhD,Together,81574,0,0,4/28/2014,89,1252.00,0.00,465.00,46.00,35.00,0.00,1,4,5,8,1,0,1,1,0,0,0,0,Saudi Arabia
2410,1969,Graduation,Single,81657,0,0,1/22/2014,69,364.00,40.00,425.00,158.00,60.00,50.00,1,3,4,8,1,0,0,0,0,0,0,0,Spain
1524,1983,2n Cycle,Single,81698,0,0,3/1/2013,1,709.00,45.00,115.00,30.00,160.00,45.00,1,8,2,5,5,0,0,0,1,0,1,0,Spain
9504,1949,Master,Married,81698,0,0,11/6/2013,4,179.00,28.00,520.00,111.00,123.00,47.00,1,3,8,13,1,0,0,0,0,0,1,0,Spain
5687,1980,Graduation,Divorced,81702,0,0,9/23/2012,98,563.00,50.00,774.00,28.00,31.00,187.00,1,7,7,12,3,0,0,0,0,0,0,0,Canada
3179,1980,Graduation,Single,81741,0,0,6/16/2013,75,249.00,153.00,940.00,58.00,134.00,38.00,0,6,6,7,2,0,0,0,0,0,0,0,Spain
9292,1952,Graduation,Married,81795,0,0,10/26/2012,74,324.00,132.00,693.00,27.00,118.00,88.00,1,4,11,7,2,0,0,0,0,0,0,0,Spain
1650,1960,Master,Married,81843,0,0,4/22/2013,13,779.00,86.00,537.00,34.00,69.00,138.00,1,5,9,12,3,0,0,0,0,0,0,0,Spain
1103,1976,Master,Married,81929,1,0,9/29/2012,60,1486.00,55.00,278.00,49.00,0.00,185.00,2,4,4,10,6,1,0,1,0,0,1,0,Australia
5341,1962,2n Cycle,Divorced,81975,0,1,1/5/2013,2,983.00,76.00,184.00,180.00,138.00,27.00,1,6,3,4,7,0,0,1,0,0,0,0,Saudi Arabia
8395,1961,Graduation,Single,82014,0,0,8/20/2012,48,980.00,37.00,265.00,35.00,163.00,31.00,1,3,6,12,6,0,0,0,0,0,1,0,Saudi Arabia
10446,1957,PhD,Married,82017,0,0,11/7/2012,58,184.00,23.00,446.00,30.00,23.00,23.00,1,5,4,7,2,0,1,1,1,0,1,0,Canada
6810,1983,Graduation,Divorced,82025,0,0,5/28/2013,76,267.00,98.00,606.00,48.00,70.00,98.00,1,3,2,6,1,0,0,1,0,0,1,0,Saudi Arabia
202,1948,PhD,Widow,82032,0,0,4/5/2014,54,332.00,194.00,377.00,149.00,125.00,57.00,0,4,6,7,1,0,0,0,0,0,0,0,India
9589,1948,PhD,Widow,82032,0,0,4/5/2014,54,332.00,194.00,377.00,149.00,125.00,57.00,0,4,6,7,1,0,0,0,0,0,0,0,India
4597,1970,PhD,Together,82072,0,0,7/2/2013,67,889.00,55.00,685.00,168.00,92.00,129.00,1,3,2,13,1,0,0,0,0,0,0,0,Saudi Arabia
7960,1962,2n Cycle,Together,82122,0,0,8/15/2013,89,734.00,22.00,350.00,151.00,25.00,100.00,1,3,9,13,1,0,0,1,0,0,0,0,Spain
8164,1978,PhD,Married,82170,0,0,11/25/2013,13,1023.00,93.00,651.00,49.00,55.00,37.00,1,5,6,7,2,0,0,0,0,0,0,0,Saudi Arabia
5278,1964,Graduation,Married,82224,0,0,1/25/2014,83,307.00,26.00,360.00,138.00,31.00,40.00,1,6,9,5,3,0,0,0,1,0,0,0,Germany
2186,1977,2n Cycle,Together,82326,0,0,3/10/2014,30,938.00,142.00,754.00,159.00,81.00,183.00,1,5,10,6,2,0,1,1,1,0,1,0,Spain
3104,1961,Graduation,Single,82332,0,0,9/17/2012,89,830.00,59.00,968.00,51.00,79.00,19.00,1,5,3,12,2,0,0,1,0,0,1,0,Germany
6292,1986,PhD,Married,82333,0,0,3/30/2013,60,1311.00,0.00,359.00,46.00,89.00,17.00,1,4,3,10,2,0,0,1,0,0,1,0,Germany
4856,1957,2n Cycle,Married,82347,0,0,11/6/2012,38,556.00,54.00,845.00,202.00,133.00,63.00,1,7,7,10,3,1,0,0,1,0,0,0,India
8722,1957,2n Cycle,Married,82347,0,0,11/6/2012,38,556.00,54.00,845.00,202.00,133.00,63.00,1,7,7,10,3,1,0,0,1,0,1,0,Canada
6260,1955,Master,Together,82384,0,0,11/19/2012,55,984.00,51.00,432.00,180.00,120.00,190.00,1,3,10,13,1,0,0,1,0,0,1,0,Australia
10129,1966,Graduation,Together,82427,0,0,3/12/2014,35,482.00,147.00,509.00,104.00,107.00,107.00,1,3,5,12,1,0,0,1,0,0,0,0,Spain
3503,1950,Graduation,Divorced,82460,0,0,12/2/2013,78,255.00,47.00,573.00,52.00,32.00,15.00,1,5,3,6,1,0,0,0,0,0,0,0,Saudi Arabia
4543,1980,Graduation,Married,82497,0,0,10/31/2012,32,777.00,129.00,573.00,216.00,21.00,203.00,1,2,7,9,4,0,0,1,0,0,0,0,Saudi Arabia
5332,1960,2n Cycle,Married,82504,0,0,7/27/2013,2,362.00,50.00,431.00,134.00,35.00,54.00,1,3,6,7,1,0,0,0,0,0,0,0,India
4686,1962,PhD,Widow,82571,0,0,4/2/2014,28,861.00,31.00,558.00,62.00,95.00,79.00,0,6,5,13,2,0,0,1,0,0,0,0,Spain
2611,1959,Master,Together,82576,0,0,8/1/2012,66,1206.00,55.00,445.00,168.00,18.00,18.00,1,2,4,12,1,0,0,1,0,0,0,0,Saudi Arabia
2225,1977,Graduation,Divorced,82582,0,0,6/7/2014,54,510.00,120.00,550.00,156.00,40.00,241.00,1,4,9,7,1,1,0,0,1,0,1,0,Australia
1361,1974,Master,Married,82584,0,0,6/4/2013,26,1076.00,68.00,103.00,29.00,91.00,68.00,1,3,4,8,1,0,1,1,0,0,1,0,Spain
1411,1952,Graduation,Divorced,82623,0,0,11/10/2013,58,204.00,34.00,204.00,172.00,153.00,173.00,1,2,9,4,1,0,0,0,0,0,0,0,Spain
1553,1946,Graduation,Together,82657,0,0,9/27/2013,71,966.00,168.00,672.00,246.00,105.00,126.00,1,7,5,10,4,0,1,0,1,0,0,0,Germany
9930,1944,PhD,Single,82716,0,0,11/5/2013,8,606.00,148.00,228.00,15.00,148.00,22.00,1,6,8,13,2,0,0,0,0,0,0,0,Canada
10163,1984,PhD,Single,82733,0,0,9/10/2013,28,712.00,50.00,420.00,65.00,38.00,38.00,1,8,4,7,4,0,0,0,0,0,1,0,Spain
2114,1946,PhD,Single,82800,0,0,11/24/2012,23,1006.00,22.00,115.00,59.00,68.00,45.00,1,7,6,12,3,0,0,1,1,0,1,0,USA
4261,1946,PhD,Single,82800,0,0,11/24/2012,23,1006.00,22.00,115.00,59.00,68.00,45.00,1,7,6,12,3,0,0,1,1,0,1,0,Saudi Arabia
9560,1965,Graduation,Together,83003,0,0,3/3/2013,18,856.00,61.00,570.00,40.00,25.00,122.00,1,7,6,8,3,0,0,1,0,0,1,0,Spain
8931,1986,Graduation,Together,83033,1,0,5/18/2014,82,812.00,99.00,431.00,237.00,149.00,33.00,1,11,4,10,5,0,0,0,1,0,0,0,Saudi Arabia
5031,1974,Graduation,Together,83145,0,0,9/22/2012,14,777.00,35.00,731.00,39.00,137.00,114.00,1,5,9,11,2,0,0,1,0,0,1,0,Spain
9010,1972,Master,Married,83151,0,0,2/10/2013,80,968.00,147.00,842.00,137.00,42.00,210.00,1,5,7,10,2,1,0,1,1,0,1,0,Spain
9286,1960,Master,Together,83151,0,0,10/10/2012,93,407.00,28.00,100.00,120.00,74.00,18.00,1,5,9,4,3,0,0,0,0,0,0,0,Spain
4427,1995,2n Cycle,Single,83257,0,0,9/18/2012,56,536.00,27.00,590.00,38.00,107.00,67.00,1,5,10,12,6,1,0,1,0,0,1,1,Spain
4974,1970,Graduation,Single,83273,1,2,9/25/2012,98,433.00,89.00,650.00,16.00,102.00,102.00,10,4,6,9,7,0,0,0,0,0,0,0,USA
6974,1972,PhD,Together,83443,0,0,12/31/2013,89,518.00,42.00,742.00,55.00,56.00,84.00,1,6,10,5,2,0,0,0,0,0,0,0,Germany
477,1986,Graduation,Married,83512,0,0,6/17/2014,31,1060.00,61.00,835.00,80.00,20.00,101.00,1,4,7,10,1,1,0,1,1,1,1,0,Spain
3005,1992,Graduation,Single,83528,0,0,5/1/2014,7,530.00,117.00,678.00,134.00,44.00,147.00,1,4,10,8,1,1,0,0,1,0,1,0,Spain
1150,1899,PhD,Together,83532,0,0,9/26/2013,36,755.00,144.00,562.00,104.00,64.00,224.00,1,4,6,4,1,0,0,1,0,0,0,0,Spain
9799,1968,PhD,Divorced,83664,1,1,5/8/2013,57,866.00,21.00,151.00,28.00,21.00,86.00,3,2,2,12,5,0,0,0,0,0,0,0,Spain
10286,1962,Graduation,Married,83715,0,0,2/3/2014,2,318.00,8.00,407.00,150.00,35.00,8.00,1,2,8,13,0,0,0,0,0,0,0,0,Saudi Arabia
6274,1948,Master,Married,83790,0,0,11/15/2013,81,1076.00,16.00,417.00,42.00,48.00,16.00,1,8,10,6,3,0,1,1,0,0,0,0,Saudi Arabia
5538,1975,Graduation,Divorced,83829,0,0,10/8/2013,78,897.00,161.00,430.00,186.00,161.00,27.00,0,4,7,6,1,1,0,1,1,0,1,0,Spain
3910,1975,Graduation,Divorced,83829,0,0,10/8/2013,78,897.00,161.00,430.00,186.00,161.00,27.00,0,4,7,6,1,1,0,1,1,0,1,0,Spain
10314,1948,PhD,Married,83837,0,0,12/16/2012,79,847.00,66.00,119.00,86.00,89.00,111.00,1,9,10,5,4,0,1,0,1,0,1,0,India
3560,1952,Graduation,Together,83844,0,0,5/12/2013,57,901.00,31.00,345.00,75.00,31.00,191.00,1,4,4,11,1,0,0,1,0,0,0,0,Germany
241,1952,Graduation,Together,83844,0,0,5/12/2013,57,901.00,31.00,345.00,75.00,31.00,191.00,1,4,4,11,1,0,0,1,0,0,0,0,Spain
7521,1952,Graduation,Together,83844,0,0,5/12/2013,57,901.00,31.00,345.00,75.00,31.00,191.00,1,4,4,11,1,0,0,1,0,0,0,0,Canada
2495,1974,Master,Married,83891,0,1,6/20/2014,24,217.00,38.00,350.00,111.00,85.00,15.00,1,4,7,10,1,0,0,0,0,0,0,0,Spain
8923,1973,Graduation,Single,83917,0,0,4/18/2013,12,514.00,22.00,732.00,42.00,198.00,79.00,1,6,7,7,3,0,0,0,0,0,1,0,Spain
5721,1956,PhD,Married,84117,0,0,5/11/2014,60,611.00,76.00,749.00,59.00,45.00,26.00,1,7,10,6,2,0,0,1,0,0,0,0,Canada
5547,1982,PhD,Married,84169,0,0,8/7/2013,9,1478.00,19.00,403.00,0.00,19.00,0.00,1,7,6,6,3,0,1,1,0,0,1,0,Spain
8362,1982,PhD,Married,84169,0,0,8/7/2013,9,1478.00,19.00,403.00,0.00,19.00,0.00,1,7,6,6,3,0,1,1,0,0,1,0,Saudi Arabia
10156,1975,Graduation,Single,84196,0,1,6/3/2013,56,215.00,63.00,507.00,231.00,31.00,190.00,1,8,4,7,3,0,0,0,0,0,0,0,Spain
10981,1988,Graduation,Married,84219,0,0,2/2/2014,27,434.00,137.00,400.00,45.00,137.00,45.00,1,3,4,10,1,0,0,0,0,0,0,0,Saudi Arabia
486,1988,Graduation,Married,84219,0,0,2/2/2014,27,434.00,137.00,400.00,45.00,137.00,45.00,1,3,4,10,1,0,0,0,0,0,0,0,Canada
1509,1958,PhD,Together,84460,0,0,1/4/2013,80,152.00,27.00,103.00,106.00,54.00,81.00,0,9,9,4,5,0,1,1,1,1,1,0,Spain
6945,1952,Graduation,Single,84574,0,0,6/4/2013,72,387.00,20.00,713.00,38.00,54.00,163.00,1,9,11,11,5,0,0,0,0,0,0,0,Spain
1966,1965,PhD,Married,84618,0,0,11/22/2013,96,684.00,100.00,801.00,21.00,66.00,0.00,1,6,9,10,2,0,0,1,0,0,0,0,Australia
7789,1965,PhD,Married,84618,0,0,11/22/2013,96,684.00,100.00,801.00,21.00,66.00,0.00,1,6,9,10,2,0,0,1,0,0,0,0,Spain
1826,1970,Graduation,Divorced,84835,0,0,6/16/2014,0,189.00,104.00,379.00,111.00,189.00,218.00,1,4,4,6,1,0,0,0,0,0,1,0,Spain
3725,1961,PhD,Single,84865,0,0,5/9/2013,1,1248.00,16.00,349.00,43.00,16.00,16.00,1,2,4,9,4,0,1,1,1,1,1,0,Spain
9757,1972,Graduation,Together,84906,0,0,10/4/2013,98,997.00,15.00,414.00,99.00,30.00,76.00,1,5,6,12,2,0,1,1,0,1,0,0,Spain
2088,1972,Graduation,Together,84906,0,0,10/4/2013,98,997.00,15.00,414.00,99.00,30.00,76.00,1,5,6,12,2,0,1,1,0,1,0,0,Germany
6906,1953,Master,Widow,84953,0,0,6/3/2013,73,167.00,48.00,602.00,63.00,72.00,72.00,1,3,10,4,2,0,1,1,1,0,1,0,Spain
11074,1977,Graduation,Single,85072,0,0,4/9/2014,94,494.00,92.00,391.00,194.00,11.00,241.00,1,3,4,10,0,0,0,0,0,0,0,0,Saudi Arabia
8584,1952,PhD,Together,85431,0,0,6/8/2013,54,376.00,53.00,462.00,168.00,53.00,53.00,1,2,7,7,0,0,0,0,0,0,0,0,Spain
9400,1958,2n Cycle,Single,85485,0,0,6/21/2014,73,630.00,26.00,611.00,44.00,18.00,54.00,1,6,6,6,2,0,0,0,0,0,0,0,Spain
2975,1976,Graduation,Together,85606,0,1,11/12/2012,89,717.00,42.00,864.00,219.00,30.00,84.00,2,6,7,9,3,0,0,0,1,0,0,0,Spain
10955,1964,Graduation,Widow,85620,0,0,1/7/2014,68,416.00,46.00,925.00,60.00,107.00,46.00,1,3,6,4,1,0,0,0,0,0,1,0,Spain
8545,1954,Graduation,Divorced,85683,0,0,3/21/2014,6,1296.00,17.00,311.00,45.00,69.00,51.00,1,2,4,10,1,0,1,1,1,1,1,0,Spain
4518,1979,Graduation,Together,85693,0,1,4/20/2013,59,386.00,172.00,183.00,185.00,132.00,111.00,2,9,5,11,5,0,0,0,0,0,0,0,Canada
8015,1962,PhD,Divorced,85696,0,0,5/3/2013,88,714.00,76.00,395.00,116.00,0.00,12.00,1,4,6,9,1,0,0,0,0,0,1,0,Spain
1745,1962,PhD,Divorced,85696,0,0,5/3/2013,88,714.00,76.00,395.00,116.00,0.00,12.00,1,4,6,9,1,0,0,0,0,0,1,0,Spain
1031,1989,2n Cycle,Married,85710,0,0,5/5/2013,5,600.00,20.00,350.00,29.00,30.00,33.00,1,6,9,10,2,0,0,1,0,0,0,0,India
4331,1978,Master,Together,85738,0,0,1/23/2014,41,913.00,26.00,376.00,17.00,26.00,13.00,1,3,6,11,1,0,1,1,0,0,0,0,Spain
1127,1973,PhD,Married,85844,0,0,5/29/2014,62,938.00,19.00,843.00,25.00,95.00,38.00,1,6,6,7,2,0,0,1,0,0,0,0,Spain
999,1991,Graduation,Single,86037,0,0,1/2/2013,95,490.00,44.00,125.00,29.00,20.00,22.00,1,6,7,11,3,0,1,1,0,0,1,0,Canada
8690,1962,Graduation,Married,86111,0,0,4/19/2013,73,399.00,28.00,756.00,36.00,40.00,126.00,1,5,7,10,2,0,0,0,0,0,0,0,Canada
6749,1966,Graduation,Single,86358,1,1,8/8/2012,78,957.00,47.00,494.00,82.00,47.00,95.00,4,5,3,6,8,0,0,0,0,0,0,0,Spain
1446,1956,Master,Single,86424,0,0,4/5/2014,12,387.00,68.00,569.00,89.00,45.00,68.00,1,6,9,12,1,0,0,0,0,0,0,0,Saudi Arabia
10150,1961,Graduation,Single,86429,0,0,11/21/2013,10,464.00,28.00,873.00,29.00,18.00,37.00,0,7,4,7,2,0,0,0,1,0,1,0,Saudi Arabia
10742,1983,PhD,Married,86580,0,0,2/27/2013,72,532.00,21.00,127.00,26.00,20.00,20.00,0,4,2,5,1,0,0,1,0,0,0,0,Spain
1964,1951,Graduation,Together,86610,0,0,9/5/2013,66,446.00,107.00,768.00,33.00,196.00,53.00,1,5,6,6,2,0,0,0,0,0,0,0,Spain
6422,1954,Graduation,Married,86718,0,0,1/17/2013,20,344.00,189.00,482.00,50.00,33.00,172.00,1,5,6,5,2,0,0,0,0,0,0,0,India
7872,1975,PhD,Married,86836,0,0,9/12/2012,7,179.00,21.00,273.00,0.00,21.00,63.00,1,6,10,6,5,1,0,1,1,0,1,0,Spain
9826,1972,PhD,Single,86857,0,0,9/12/2012,96,899.00,102.00,838.00,133.00,102.00,40.00,1,5,6,10,2,0,0,0,0,0,1,0,USA
5830,1972,PhD,Single,86857,0,0,9/12/2012,96,899.00,102.00,838.00,133.00,102.00,40.00,1,5,6,10,2,0,0,0,0,0,1,0,Saudi Arabia
5113,1971,PhD,Divorced,86979,0,0,11/7/2013,67,584.00,100.00,835.00,65.00,83.00,35.00,1,5,5,5,2,1,0,0,0,0,1,0,Spain
2802,1992,2n Cycle,Married,87000,0,0,12/15/2012,61,196.00,25.00,607.00,67.00,17.00,49.00,1,4,6,7,2,0,0,0,0,0,0,0,Australia
4207,1981,PhD,Married,87171,0,0,5/1/2013,27,1001.00,44.00,107.00,58.00,44.00,44.00,1,6,7,11,2,1,0,1,0,0,0,0,Spain
4278,1983,PhD,Single,87188,0,0,6/3/2013,73,910.00,111.00,724.00,49.00,74.00,55.00,1,10,2,6,3,0,0,0,0,0,1,0,India
8908,1959,Graduation,Married,87195,0,0,5/8/2014,35,217.00,76.00,690.00,50.00,26.00,38.00,1,3,11,5,1,0,0,0,0,0,1,0,Canada
3619,1960,2n Cycle,Divorced,87305,0,0,9/23/2012,19,345.00,25.00,501.00,63.00,138.00,80.00,1,5,3,8,2,0,0,1,0,0,1,0,Australia
1763,1988,Graduation,Together,87679,0,0,7/27/2013,62,1259.00,172.00,815.00,97.00,148.00,33.00,1,7,11,10,4,1,0,1,1,0,1,0,Canada
3174,1959,Graduation,Together,87771,0,1,5/22/2013,61,1492.00,38.00,287.00,50.00,57.00,33.00,1,5,10,4,6,0,1,1,1,1,1,0,Spain
5536,1959,Graduation,Together,87771,0,1,5/22/2013,61,1492.00,38.00,287.00,50.00,57.00,33.00,1,5,10,4,6,0,1,1,1,1,1,0,Canada
2535,1978,Master,Married,88097,1,0,8/18/2012,24,163.00,0.00,480.00,0.00,126.00,75.00,1,6,5,8,9,0,1,1,1,0,1,0,Spain
9369,1979,2n Cycle,Single,88194,0,1,3/19/2014,19,688.00,14.00,309.00,201.00,24.00,38.00,1,11,10,10,5,1,0,0,1,0,1,0,Germany
10469,1981,Graduation,Together,88325,0,0,2/5/2014,42,519.00,71.00,860.00,93.00,27.00,53.00,1,6,2,9,2,0,0,0,0,0,0,0,India
6421,1961,Graduation,Together,88347,0,0,7/3/2013,32,1050.00,178.00,555.00,77.00,138.00,118.00,1,4,7,9,1,0,0,0,1,0,0,0,Spain
3010,1989,Master,Together,88420,0,0,5/2/2014,87,957.00,153.00,612.00,99.00,95.00,153.00,1,4,7,8,1,1,0,1,1,0,0,0,Spain
10991,1960,Master,Married,89058,0,0,12/7/2012,18,454.00,194.00,106.00,31.00,22.00,43.00,1,5,4,4,2,0,0,0,0,0,0,0,Canada
6036,1959,Master,Together,89120,0,0,3/17/2014,78,1168.00,92.00,408.00,72.00,129.00,55.00,1,5,6,7,1,0,0,1,0,0,0,0,Spain
4947,1966,2n Cycle,Single,89572,0,0,9/15/2012,44,606.00,24.00,974.00,197.00,194.00,64.00,1,7,7,9,4,0,1,0,1,0,1,0,Spain
4418,1983,Master,Single,89616,0,0,2/25/2013,36,671.00,47.00,655.00,145.00,111.00,15.00,1,7,5,12,2,0,0,0,0,0,1,0,Canada
10430,1973,Graduation,Divorced,89694,1,1,10/9/2013,22,1126.00,28.00,211.00,37.00,28.00,42.00,3,4,3,4,5,0,1,1,1,0,0,0,Australia
11101,1991,Graduation,Together,89891,0,0,4/15/2013,17,412.00,22.00,132.00,59.00,28.00,183.00,1,11,6,8,4,0,0,1,0,0,0,0,Australia
10394,1984,Graduation,Married,90000,0,0,12/23/2013,91,675.00,144.00,133.00,94.00,192.00,241.00,1,4,8,5,1,1,0,1,1,0,0,0,Canada
5453,1956,Master,Married,90226,0,0,9/26/2012,26,1083.00,108.00,649.00,253.00,151.00,108.00,1,4,7,12,2,0,0,0,1,0,0,0,Saudi Arabia
8029,1988,Master,Single,90247,0,0,4/29/2014,27,1184.00,32.00,352.00,21.00,16.00,16.00,1,3,4,7,1,0,1,1,1,0,1,0,USA
569,1991,Graduation,Single,90273,0,0,12/14/2013,32,704.00,129.00,853.00,120.00,74.00,111.00,1,5,6,7,2,0,1,1,1,0,1,0,Spain
8318,1979,Graduation,Together,90300,0,0,1/3/2014,7,594.00,134.00,786.00,33.00,134.00,57.00,0,5,6,8,1,0,0,1,0,0,0,0,Spain
1619,1956,Graduation,Married,90369,0,0,4/28/2014,2,292.00,51.00,981.00,224.00,23.00,17.00,1,4,6,6,1,0,0,0,0,0,1,0,Spain
5735,1991,Master,Single,90638,0,0,2/13/2014,29,1156.00,120.00,915.00,94.00,144.00,96.00,1,3,4,10,1,0,0,1,0,0,0,0,Spain
5350,1991,Master,Single,90638,0,0,2/13/2014,29,1156.00,120.00,915.00,94.00,144.00,96.00,1,3,4,10,1,0,0,1,0,0,1,0,Saudi Arabia
3979,1983,PhD,Divorced,90687,0,0,5/22/2013,98,982.00,17.00,672.00,23.00,34.00,51.00,1,6,2,8,2,0,0,1,0,0,1,0,Spain
1592,1970,Graduation,Married,90765,0,0,1/24/2014,25,547.00,99.00,812.00,151.00,82.00,33.00,0,4,6,5,1,0,0,1,1,0,0,0,Canada
5147,1948,Graduation,Single,90842,0,0,7/29/2013,57,774.00,70.00,118.00,182.00,187.00,93.00,1,4,9,13,1,0,0,0,0,0,0,0,Spain
5558,1954,PhD,Single,90933,0,0,3/31/2014,90,1020.00,31.00,430.00,62.00,63.00,79.00,1,4,6,4,1,0,0,1,0,0,0,0,Spain
4216,1981,Graduation,Single,91065,0,0,2/22/2013,33,822.00,114.00,108.00,179.00,137.00,114.00,1,7,9,9,3,0,0,1,1,0,1,0,Spain
3520,1990,Master,Single,91172,0,0,3/27/2013,94,162.00,28.00,818.00,0.00,28.00,56.00,0,4,3,7,3,1,0,1,1,1,1,0,Canada
3138,1956,Graduation,Single,91249,0,0,10/20/2012,84,1324.00,27.00,119.00,71.00,108.00,27.00,0,7,9,6,4,0,1,1,1,1,1,0,Spain
9220,1971,Graduation,Single,91700,0,0,1/17/2013,58,576.00,172.00,961.00,125.00,115.00,19.00,1,8,6,5,3,0,0,0,0,0,1,0,Spain
6248,1947,Master,Single,91712,0,0,10/17/2013,47,1276.00,24.00,746.00,94.00,29.00,48.00,0,9,7,11,3,0,0,1,0,0,1,0,Spain
6303,1986,PhD,Together,91820,0,0,11/23/2013,72,410.00,73.00,747.00,76.00,161.00,30.00,0,5,5,12,1,0,0,0,0,0,0,0,Canada
7627,1975,Master,Married,92163,0,0,12/12/2012,25,817.00,183.00,797.00,106.00,163.00,20.00,0,5,11,5,2,0,0,1,1,0,1,0,Spain
10909,1948,Graduation,Married,92344,0,0,1/15/2014,9,992.00,24.00,694.00,51.00,19.00,119.00,0,5,10,5,1,1,0,1,0,0,0,0,Australia
1172,1983,PhD,Married,92491,0,0,5/1/2013,71,979.00,44.00,935.00,29.00,25.00,22.00,1,7,5,12,3,0,1,1,1,0,1,0,Spain
9349,1985,Graduation,Married,92533,0,0,12/19/2013,84,693.00,21.00,118.00,110.00,147.00,42.00,1,6,5,11,2,0,0,1,1,0,0,0,Germany
5832,1960,2n Cycle,Together,92556,0,0,4/20/2014,32,493.00,183.00,352.00,184.00,23.00,28.00,0,3,5,13,0,0,0,0,0,0,0,0,Spain
821,1992,Master,Single,92859,0,0,10/19/2012,46,962.00,61.00,921.00,52.00,61.00,20.00,1,5,4,12,2,0,0,0,0,0,0,0,Canada
1340,1986,Graduation,Married,92910,0,0,4/24/2014,42,551.00,137.00,792.00,179.00,103.00,33.00,1,6,7,13,1,0,1,1,1,0,0,0,Spain
